#{"t_start": 1789506487.467028, "env_id": "None"}
r,l,t,is_success,collision,timeout,path_length,start_dist
-43.710004,229,4.190629,False,True,False,7.5326413639523455,4.298808752069021
-24.617156,19,4.337778,False,True,False,0.9208227205810005,3.0358076345279734
-37.318249,114,5.250718,False,True,False,3.6100884660538832,2.9038960056369523
-23.176596,60,5.719132,False,True,False,2.956671627173074,5.485268780915357
-47.336403,236,10.660799,False,True,False,12.955832511441828,2.5932895001730696
-32.170862,300,13.020713,False,False,True,11.435966755017665,2.571755241227935
-35.33588,257,17.165119,False,True,False,12.607637287032972,3.0019098836981604
-30.597738,107,17.992446,False,True,False,5.694889864024618,5.625154300132189
-3.245112,300,22.319432,False,False,True,14.427172992104607,5.130540330185941
-22.603171,300,24.667283,False,False,True,13.636035293853631,2.0779705835935833
-13.161415,300,29.1008,False,False,True,7.8277250603823845,4.5782313017508915
-13.265218,300,38.555356,False,False,True,12.077542457386572,5.171757121578186
-34.989647,174,41.970391,False,True,False,9.678949870025235,2.0134125696297365
-20.584888,300,44.38238,False,False,True,9.636202039979768,1.945895149125421
-22.902357,102,47.108392,False,True,False,3.6662989194315645,4.589630889132419
-19.342951,14,47.218294,False,True,False,0.8415287335102684,3.7534941177784193
22.063849,128,48.243097,True,False,False,6.128297583613725,2.5820908390895583
-7.673763,300,50.627555,False,False,True,11.400745860247891,6.2044979196479915
-23.067245,25,50.825988,False,True,False,1.0178788473489164,1.8621769746803167
-11.583232,129,53.850589,False,True,False,5.5724693968972865,4.34390222879162
13.306346,250,55.832345,True,False,False,8.128170859019065,2.6812310617522135
-29.284233,276,60.244862,False,True,False,14.739814769966266,4.6215077912368185
-25.634488,117,61.213868,False,True,False,7.925814095825948,2.1290125525044914
24.290981,298,65.563572,True,False,False,16.72102781538989,5.6610563949770345
-26.91522,179,66.976077,False,True,False,6.526044093572208,2.9531199159935366
-21.331961,37,67.281376,False,True,False,1.979513910815166,3.720628663803347
-19.058815,43,67.634382,False,True,False,1.9242608267651555,3.353321917671817
-18.574654,104,68.474316,False,True,False,3.7395742791229636,6.048326916311701
-21.001112,82,74.681397,False,True,False,3.5408052275742907,3.5772865182545623
25.681737,22,74.871409,True,False,False,1.8743977866751458,1.6027625753338872
26.320287,49,77.21648,True,False,False,2.6300559404867703,2.1638849796422694
19.446968,94,77.959039,True,False,False,3.7364812109828627,1.529848368726582
16.139431,259,80.00731,True,False,False,10.207344604758076,3.318542270478159
24.383498,105,80.844443,True,False,False,5.056668478662303,2.532632978346609
-21.705966,85,83.4483,False,True,False,3.3459784221070183,4.4949174323782
-17.843297,17,83.580794,False,True,False,0.9693350404086947,4.558558337338997
-16.773371,300,86.017972,False,False,True,17.545014115414887,2.2354587605866763
-15.750162,66,86.538105,False,True,False,4.3383205825398425,5.104934861591647
-15.670351,47,86.918074,False,True,False,2.3390639076058277,5.089247245967887
34.436629,86,89.549205,True,False,False,6.060369044939379,4.180476887118466
-14.972432,16,89.67691,False,True,False,1.3129379964070984,3.5175193782392387
34.096128,161,90.957649,True,False,False,10.037192887606757,5.239893353865374
-16.461638,47,91.345896,False,True,False,2.3793824458852035,3.5071848048102514
-24.362969,230,95.1119,False,True,False,12.518681304407963,4.271504258314611
27.288391,46,95.498646,True,False,False,2.5263250492510063,2.179253247954451
23.298437,72,96.051971,True,False,False,3.4556245843091102,1.9513618145261094
24.355241,90,96.751799,True,False,False,3.8152532951607716,2.620896585776312
-13.608077,59,97.207178,False,True,False,3.100515765691257,4.303035659076672
32.475351,82,97.852937,True,False,False,4.472150080776835,3.6344417203517034
22.337025,88,98.551509,True,False,False,3.304152067843007,2.2443446011875117
20.735194,126,101.706333,True,False,False,5.628769075571059,2.3271420910882297
31.224582,62,102.20377,True,False,False,4.049291095922976,3.145216365597733
23.299239,66,102.732532,True,False,False,4.24410765152601,1.7732608119512216
-15.642696,157,107.942965,False,True,False,5.980013838986929,4.938414112711789
29.450481,46,108.306546,True,False,False,3.2336518659647675,2.646918611560016
-12.679535,134,111.367552,False,True,False,5.464698834340328,4.698415128688995
28.092965,199,112.944449,True,False,False,8.276898729905739,4.456222760359512
34.189043,82,113.583688,True,False,False,5.294815141552995,4.065830853003771
-10.114349,98,114.378776,False,True,False,4.971185291342498,5.151953580821588
22.033098,54,114.822393,True,False,False,3.2825147574116174,1.6596493604937386
36.940508,132,117.802361,True,False,False,8.57165822156361,5.267959631408598
27.705071,82,118.458811,True,False,False,3.958191053335217,2.9463046474414516
21.685052,136,119.587681,True,False,False,10.110931166682297,2.6034721147178757
23.351356,100,120.359652,True,False,False,3.9984685122470127,2.3040355909530934
-17.766568,30,120.591767,False,True,False,1.4289985405407657,4.6149401716770875
36.674288,67,121.125771,True,False,False,5.3036033044885,4.3267038588579245
-14.340729,20,121.285148,False,True,False,1.5316199737426424,5.638574061477549
29.307853,103,124.020512,True,False,False,5.705060275266708,3.435818195102889
25.033522,180,125.466281,True,False,False,7.993469421597694,3.9180248545405276
34.099794,175,126.859855,True,False,False,12.759041635308824,5.723677402623147
32.645777,237,130.652158,True,False,False,9.320824057717505,6.050639888156775
31.798669,83,131.324768,True,False,False,3.9489344167427585,3.5570069368289485
39.665034,92,132.081719,True,False,False,6.794725262323259,5.263994244506443
29.059353,43,132.410066,True,False,False,2.536144128799608,2.496842617946819
-17.204474,39,132.691105,False,True,False,2.2864325508680374,6.095059162001141
39.472335,133,135.685951,True,False,False,8.252702270208658,5.715654641863367
36.109954,70,136.249266,True,False,False,5.932295414638933,4.434991173257261
32.958672,114,137.140053,True,False,False,8.458403163551502,4.252816470959566
31.119334,49,139.989467,True,False,False,3.5098150544413493,3.1865169115774545
21.372969,103,140.81784,True,False,False,4.191457867620641,1.9915883208783998
35.384158,73,141.394317,True,False,False,5.038985511341664,4.247782541214372
31.26485,51,141.785748,True,False,False,4.221904998120373,3.0781779806597
32.715589,72,144.355928,True,False,False,5.035919742176006,3.567020075055776
41.726397,109,145.224405,True,False,False,5.935197544256024,5.626371081574822
-15.167213,59,145.683357,False,True,False,2.3719700242133963,3.780784588376287
39.417704,63,146.187788,True,False,False,5.292831707634656,4.830394566391197
28.824536,58,146.633576,True,False,False,3.255059014087858,2.6172552786734578
23.395153,56,147.077943,True,False,False,3.1696849537635323,1.6733557603091107
-16.984933,90,147.795552,False,True,False,5.911124591428898,5.1648783667906555
-11.112118,80,150.449693,False,True,False,4.226492243730679,5.022005768987272
30.315025,45,150.797199,True,False,False,3.082647015423459,2.7447646759254685
26.468979,77,151.418199,True,False,False,3.7361020465254002,2.504940339580906
30.415425,83,152.159394,True,False,False,4.953235085911078,3.3684074307224043
-19.400545,69,152.795114,False,True,False,3.7079627268976645,5.429848573573237
25.715714,89,153.513563,True,False,False,5.478521395780083,2.5901701640782013
31.491366,53,153.932953,True,False,False,3.5487254049651393,3.116797558138098
26.201659,39,156.224886,True,False,False,2.676069531196518,1.9140459469177693
32.733913,109,157.105716,True,False,False,7.799921129101631,4.2578423697025105
30.182992,139,158.219219,True,False,False,6.897072378936505,4.368636082554106
27.897753,60,158.715961,True,False,False,3.392145095162201,2.6626238932138295
-0.153762,300,163.10374,False,False,True,11.650000970866776,4.67461962580228
28.821567,32,163.36308,True,False,False,3.0678890587404237,2.5429602196683803
39.711249,65,163.8996,True,False,False,5.49055534505388,4.768706595218046
27.191093,78,164.527304,True,False,False,4.954954649406136,2.6994644231347946
-6.70982,127,165.509149,False,True,False,9.7518127760846,5.592538699280868
35.643701,60,165.978625,True,False,False,4.337494536449528,3.9344193566277585
32.589134,76,168.475487,True,False,False,4.633929949887842,3.6197715035485185
26.638575,59,168.958045,True,False,False,2.8105062777931833,2.2200400904827426
25.100796,134,172.403983,True,False,False,5.749300921569631,3.1225205401962843
-20.408456,44,172.761714,False,True,False,1.8990328408979233,5.361112091142626
31.929218,45,173.120766,True,False,False,3.328258151550097,3.0424419577167456
31.02504,72,173.680156,True,False,False,3.5772931375321413,3.2774255168683553
28.003406,26,173.884137,True,False,False,2.024914442747406,2.009766142200429
31.413775,50,174.286279,True,False,False,3.7108962622275214,3.180735897519807
43.642407,177,177.527654,True,False,False,10.571796788660855,7.003398421597953
32.95631,45,177.881381,True,False,False,3.4387520170714216,3.3204693757413035
23.86455,49,178.265107,True,False,False,2.6388296648557907,1.8239545492001956
46.541339,77,178.895641,True,False,False,7.3076681518440845,6.27573888098867
26.426484,24,179.092925,True,False,False,1.7038633063583661,1.71466952008779
-18.860132,17,179.228766,False,True,False,0.862553322710456,3.215397021013292
31.518659,33,179.494691,True,False,False,3.296068993164432,2.894255779703722
15.817965,135,180.577055,True,False,False,7.557790080912403,2.1932806134628597
30.225052,39,182.884502,True,False,False,2.6948580723598448,2.6766126201607197
38.669739,128,183.936446,True,False,False,8.967946043831102,5.7109371244963985
45.998258,57,184.41108,True,False,False,6.568356110813875,5.839001498010069
29.08514,57,184.871878,True,False,False,3.7143936373710678,2.7976101522297814
45.494274,56,185.292975,True,False,False,5.856192901934618,5.6868061728832116
39.066595,80,185.92732,True,False,False,6.123524971320154,4.888695577117416
-9.939505,91,186.670068,False,True,False,4.318308713816101,6.1474850815433255
-10.237361,34,188.87228,False,True,False,2.4700880393003817,4.716629843996637
42.184683,64,189.399997,True,False,False,5.824051828609903,5.2630825340268705
35.144432,94,190.166556,True,False,False,7.4518507099131845,4.559066845385318
32.473343,36,190.457039,True,False,False,3.0242111145337125,2.9672723640860146
-12.45864,51,190.864767,False,True,False,2.721605632410768,5.392474116554868
35.463479,55,191.317254,True,False,False,3.9049847377087703,3.8218140810823855
26.687678,28,191.54301,True,False,False,2.48351487564833,1.9066680469529858
19.348324,94,192.290349,True,False,False,5.508446512300174,1.5201848279271293
38.811581,92,195.010742,True,False,False,6.5405535767655465,5.073925680835338
27.154638,15,195.141756,True,False,False,1.6240596934300962,1.7147623241390966
-20.32796,16,195.288112,False,True,False,0.9238764493564209,2.880313850563843
20.330617,166,196.636124,True,False,False,7.633086283843734,2.7560901516026526
28.668205,33,196.902024,True,False,False,2.2581941038247972,2.174897020589935
29.978289,38,197.216145,True,False,False,2.4192462285966894,2.5449472788390017
36.018006,133,198.248144,True,False,False,6.89188462596975,5.198248814566099
31.328865,80,200.908936,True,False,False,5.457481495104084,3.6890612729535643
41.111309,124,201.923979,True,False,False,6.601153618505852,5.561718523800976
22.554938,65,204.433888,True,False,False,4.361786111664177,1.6823921770238128
37.98056,47,204.81696,True,False,False,4.212633953775881,4.167774535773403
-4.910643,60,205.300109,False,True,False,4.631754695448069,5.41820612509698
33.058037,104,206.166574,True,False,False,6.456156657266249,3.929743035251353
20.902667,65,206.67131,True,False,False,2.784481624986943,1.535325548368336
39.578881,122,209.69236,True,False,False,6.9691439449999635,5.336121766014842
30.264023,60,210.158564,True,False,False,4.211242719070742,2.9267100870735048
37.524107,68,210.700019,True,False,False,5.007546064719346,4.497787950979107
36.220286,98,211.490325,True,False,False,7.660670490090355,4.8208595117919755
-27.405316,154,212.725296,False,True,False,6.528399320490855,6.341386748433572
28.865189,52,213.134971,True,False,False,3.3124003132314757,2.54139890678664
34.710556,85,215.792484,True,False,False,6.880499510995306,4.49737145121366
32.499375,50,216.179565,True,False,False,3.105979267806289,3.109928235179347
38.189775,129,217.203336,True,False,False,9.739650940949813,5.415488889379789
28.956621,63,217.68038,True,False,False,4.085375295290651,2.781181744105726
36.0853,71,218.217537,True,False,False,5.451645031442171,4.246064405755324
39.193925,86,218.906519,True,False,False,6.0794240463306854,5.072885486143763
29.160889,55,221.397166,True,False,False,3.339194889879648,2.639647481986026
25.412485,23,221.584583,True,False,False,1.6276378880234699,1.5290631668576267
34.58901,64,222.101793,True,False,False,4.304136210718939,3.8640102272135697
28.320688,26,222.315561,True,False,False,1.99610990643836,2.0874334960276246
41.329846,116,223.262972,True,False,False,7.431143806538895,5.721134212923231
36.421894,104,224.195313,True,False,False,6.098764138120649,4.532940365622418
53.002137,125,225.491113,True,False,False,8.757689215531999,7.995414054657252
24.438325,38,228.073879,True,False,False,1.9072873761000881,1.5839145356460687
31.325044,75,228.669843,True,False,False,5.558446618707406,3.3401303607708415
30.485879,48,229.065095,True,False,False,3.0422921056786176,2.788631504987001
37.591876,61,229.549739,True,False,False,4.400163096150946,4.222412653646839
30.334549,51,229.959673,True,False,False,2.879743332270214,2.7418731849507503
29.085486,28,230.192128,True,False,False,2.881123473733551,2.286452274793899
27.312437,33,230.465199,True,False,False,2.703649115704502,2.304417819792791
34.346455,125,231.469038,True,False,False,6.813639202573774,4.636373282878075
32.632153,56,231.913757,True,False,False,3.429151469542032,3.301255364619686
44.035135,65,234.394523,True,False,False,6.576319527519515,5.468841755518856
46.515263,84,236.708703,True,False,False,7.976798562364737,6.350552240430278
39.56411,40,237.023651,True,False,False,4.782382119619598,4.379627097565136
32.14631,30,237.255318,True,False,False,2.835238086249659,2.871351547884934
-2.990845,49,237.617564,False,True,False,4.852863412352281,5.645291634717077
39.768677,112,238.503199,True,False,False,7.445069315755445,5.415080374198253
43.807483,69,239.075157,True,False,False,5.701223880809565,5.624185151562618
37.569677,127,242.028941,True,False,False,7.75590650199761,5.425216311320722
32.177338,28,242.252911,True,False,False,2.746355661657555,2.8506024745814678
36.99661,60,242.763275,True,False,False,5.852589555161053,4.280297498395799
32.952792,25,242.972673,True,False,False,2.7307620804052397,2.896034161983743
38.997009,116,243.927762,True,False,False,6.116165466941104,5.245497193328773
39.09604,102,244.73591,True,False,False,5.410298255020951,4.944615199587858
41.934678,64,245.233925,True,False,False,5.155448697780773,5.086424139272437
34.325291,73,245.809427,True,False,False,4.904820070751147,3.9765513466358606
44.613656,140,248.945667,True,False,False,9.423270337011205,6.712800488833509
40.024959,69,249.496057,True,False,False,5.497055505231024,4.784493621264693
26.719458,37,249.787959,True,False,False,3.467425358255122,2.2055809542363525
37.105712,49,250.174601,True,False,False,4.814702568074072,4.017919700044957
33.121899,117,251.108652,True,False,False,8.766048461965742,4.236297230721318
34.288187,39,251.419754,True,False,False,3.31379008716902,3.366366847355416
45.561702,143,254.583335,True,False,False,10.806021932276035,7.080637020698927
-20.310234,43,254.91983,False,True,False,2.0993280162562247,2.0476362369546823
37.312779,110,255.807769,True,False,False,6.19233480347274,5.011302097356364
-11.752192,23,255.986835,False,True,False,1.9310465578562401,3.520574214984918
27.03195,22,256.159204,True,False,False,1.8436594986705999,1.8150362337054182
46.585032,96,256.926798,True,False,False,8.026257725416139,6.37638287581262
33.239287,47,257.316608,True,False,False,3.8420738065327305,3.322828464790147
23.631048,76,257.910111,True,False,False,2.9000061932905132,1.9289121287821687
27.782592,44,260.209326,True,False,False,2.53210364344714,2.2096381640366776
38.375516,89,260.915334,True,False,False,7.530565187570707,4.807613221540661
35.286341,69,261.471112,True,False,False,4.622269606607331,3.998560982010433
32.73057,56,261.916848,True,False,False,3.820673975770943,3.1832462359067155
27.774991,43,262.259367,True,False,False,3.6244949922604124,2.1915407714222903
28.92135,33,262.514733,True,False,False,2.9959171291216324,2.371106590713888
29.621558,30,262.75591,True,False,False,2.630756401979523,2.4593737693773563
33.050462,40,263.078169,True,False,False,2.9378857859016594,3.102262453142568
33.370847,41,263.404554,True,False,False,3.7097909435117895,3.2349746063016767
47.219421,107,266.273501,True,False,False,7.741027501029358,6.525987155015839
31.77097,42,268.363807,True,False,False,3.197908882709039,2.9164799850558563
