#{"t_start": 1789506487.6204288, "env_id": "None"}
r,l,t,is_success,collision,timeout,path_length,start_dist
-37.390171,230,3.564829,False,True,False,6.106975246570463,2.353065524553438
-14.79315,52,3.632926,False,True,False,2.465746578259442,3.13440089953635
-19.531282,300,4.008742,False,False,True,10.891315200036146,4.039638212928259
-47.178851,199,4.25791,False,True,False,8.094100756652363,4.598465447651757
-31.572412,274,4.599475,False,True,False,11.888397753433209,2.85069341590715
-30.731171,72,4.692054,False,True,False,3.648274400802607,6.595410558741002
-22.876803,29,4.728932,False,True,False,1.4307493838747511,2.969933935325189
-28.541486,300,5.107552,False,False,True,12.624118874621685,4.824940269108107
-24.277325,300,5.481315,False,False,True,8.03438973541701,5.279573490547849
-24.167107,300,5.860819,False,False,True,11.124312524554446,5.770911694963387
-37.988076,234,6.16229,False,True,False,10.100247570510737,4.01245779616954
-30.440764,300,6.631502,False,False,True,13.408572583580332,4.393598689115049
-18.987983,49,6.694444,False,True,False,1.9892191365523475,2.604081583116319
-46.062634,206,6.953477,False,True,False,7.5569215802047855,2.9772054580091654
-39.605883,185,7.18293,False,True,False,6.930404447141986,6.570953796911158
-30.295177,70,7.280282,False,True,False,2.7001316923285192,4.4717182758286675
-35.608586,300,7.658577,False,False,True,9.91294796541256,3.960652756709193
-26.342498,300,8.039945,False,False,True,11.407508567284259,1.7469223266376879
-29.364261,300,8.419329,False,False,True,9.898830356145004,4.512849547341775
-33.292928,300,8.809796,False,False,True,8.171756040460046,2.6278908357498696
-37.946971,140,8.986839,False,True,False,4.460601185697923,1.9169901029073975
-28.409295,300,9.366577,False,False,True,11.361059578519724,3.2547673087898144
-38.074547,156,9.56556,False,True,False,5.683364934508908,4.979595110399219
-47.170746,202,11.934904,False,True,False,4.393458897185154,4.648335917149081
-39.830736,146,13.959154,False,True,False,7.960810902401841,3.5871639467549348
-28.184255,114,15.533694,False,True,False,5.336748101995638,2.2939281009103314
-26.895468,210,18.309572,False,True,False,7.390576844599494,2.203584208672684
-44.903003,237,21.454867,False,True,False,10.012263867969903,3.139374777483525
-35.945651,158,23.545361,False,True,False,7.882530687416134,3.1762958282469964
-35.573273,142,25.505075,False,True,False,5.921628749850479,2.9083153157201926
-24.427164,300,29.674046,False,False,True,9.110258623661057,3.4213760524564667
-21.653787,300,33.78176,False,False,True,7.2969658542761735,3.3298400901079406
-27.845533,199,36.428094,False,True,False,6.422897858075553,5.629607423938815
-19.360147,13,36.623904,False,True,False,0.5532282642770068,3.1578369747015542
-19.740483,300,40.662938,False,False,True,11.433719742416974,3.0026475403408646
-22.756443,300,44.655119,False,False,True,8.581211744012148,2.2805908254936935
-25.224333,25,44.993851,False,True,False,1.053697682838616,3.177558455489355
-17.715729,300,49.078795,False,False,True,6.586767361859189,4.894856168357149
-30.373365,300,53.205048,False,False,True,8.033774418326395,3.7966977218972096
-28.100622,300,57.203669,False,False,True,7.912753481661734,2.042043672121358
20.755625,123,58.90017,True,False,False,6.390634573394072,2.1182978552245477
-19.091999,300,62.949168,False,False,True,7.835245636252612,6.612690921351743
-7.38026,300,66.947868,False,False,True,9.526639084838129,4.965388428346409
-35.712217,297,70.931029,False,True,False,13.260269825121528,3.2501714722113917
-27.345353,143,72.848826,False,True,False,3.122636576335829,3.650369775308685
-31.951728,85,74.002311,False,True,False,3.3760559794291045,3.017905106220199
-14.404023,300,78.088491,False,False,True,13.260633663965871,4.719631340517717
-25.243543,300,97.507017,False,False,True,11.872986419966416,1.5972109718033365
-31.418086,300,101.576801,False,False,True,7.718255046727692,1.944502027400567
-19.548351,93,102.85055,False,True,False,3.8314877169675707,5.313713705203214
-29.409737,300,106.842356,False,False,True,16.36238349288409,2.2872974853524406
-20.026,300,110.960073,False,False,True,7.035698327425334,5.662656815492949
-37.954768,300,114.982551,False,False,True,13.81431709202591,4.751396546021996
-15.738054,300,119.047985,False,False,True,14.992385844864252,3.445697148577666
-33.455686,300,123.144372,False,False,True,8.775098808857901,2.649472705718643
-26.046062,300,127.360654,False,False,True,9.623792440618088,2.0296334011697432
-23.342517,300,131.505835,False,False,True,7.046277883440702,2.2415363895034055
-12.34036,300,135.538752,False,False,True,15.093855537741147,5.994678643318561
-27.027447,145,137.446098,False,True,False,7.1015796241792435,4.661816643977889
-41.055364,215,140.347782,False,True,False,8.43412357148301,2.865586891767438
-30.210499,130,142.156749,False,True,False,5.268788655907547,3.0174899384503195
-17.813025,300,146.140499,False,False,True,12.157637366418129,3.220121290251673
23.071747,142,147.981265,True,False,False,7.202821049545535,2.954685127458037
-21.185249,300,151.973411,False,False,True,7.5785174626979455,3.0975378004592002
-29.314042,139,153.909331,False,True,False,5.2723982325222805,3.8993970060329395
