#{"t_start": 1789506487.599828, "env_id": "None"}
r,l,t,is_success,collision,timeout,path_length,start_dist
-27.027289,49,3.352448,False,True,False,1.7346429414616718,7.571680769127
-44.687048,160,3.552152,False,True,False,7.241532719724304,2.5885690819540144
-35.417495,300,3.937284,False,False,True,11.039754236698515,2.144932923178661
-36.92935,114,4.069304,False,True,False,3.1219884336180974,2.558960322687204
-36.858066,278,4.409794,False,True,False,13.941790503158556,5.103493710248505
-29.304097,300,4.776917,False,False,True,7.13131539972105,4.601645587491737
-21.613054,25,4.808457,False,True,False,1.4848919567411765,3.198671960255026
-52.847226,234,5.098126,False,True,False,10.404582364443673,5.676107940889284
-25.936072,56,5.168664,False,True,False,2.5730414847998135,4.021854765358763
-12.374658,300,5.53141,False,False,True,9.427300911053157,3.4975347659191423
-53.906993,239,5.82726,False,True,False,10.344969199661708,3.1571212896403718
-20.632795,93,5.940891,False,True,False,4.897634191368105,3.3333490298086406
-29.10043,242,6.247714,False,True,False,8.07701836204767,7.199234985484703
-36.798365,183,6.463598,False,True,False,6.9039305906231325,1.9757676795784944
-30.501043,186,6.684396,False,True,False,5.914404685267892,3.6667805074930193
-35.881026,105,6.874671,False,True,False,4.902804858109323,4.122836036846122
-42.43184,152,7.056588,False,True,False,6.227801639109853,6.167604577063425
-34.165215,115,7.201792,False,True,False,5.896806705974827,2.408978925857395
-46.460079,300,7.564719,False,False,True,9.129404649390633,2.2748454242475975
-44.276698,216,7.831866,False,True,False,11.43950952196848,3.4490572700002846
-20.153217,7,7.84171,False,True,False,0.3219818897751715,2.4403335518134575
-31.311659,237,8.136243,False,True,False,8.52516197229725,3.052100689653193
-36.113153,155,8.331465,False,True,False,3.521838340201996,3.367067719503741
-41.69729,240,8.648386,False,True,False,8.587578887531656,4.715947750425046
-18.552189,300,9.026593,False,False,True,9.540169565025334,4.376667446314533
-24.524311,300,9.404382,False,False,True,6.591538984400186,3.3557533085764044
-30.983858,49,9.466496,False,True,False,2.487254645957301,4.9655319793453065
-35.182926,84,10.715763,False,True,False,4.272637639458776,5.971723144444473
-20.932335,73,11.710998,False,True,False,3.1650293540480576,2.5084243965191106
-22.129428,300,15.780085,False,False,True,10.896515134821723,4.262756977353802
-27.059589,110,17.229085,False,True,False,4.306608144794339,4.850305496267959
-26.349369,300,21.310598,False,False,True,10.111535026910195,6.104803377020811
-27.56981,300,25.310186,False,False,True,7.752242017631583,3.6143365958672815
