#{"t_start": 1789506487.5222056, "env_id": "None"}
r,l,t,is_success,collision,timeout,path_length,start_dist
25.503288,25,147.967932,True,False,False,1.9030197514455096,1.622327481048348
25.041586,41,148.297084,True,False,False,2.8506353694102646,1.7280354935025768
-9.042029,79,148.93802,False,True,False,4.878024473270326,4.683990610648551
26.826085,39,151.262109,True,False,False,2.720374474299635,2.0516134177768763
31.796902,57,151.740629,True,False,False,4.087592759867771,3.2483958813143685
36.16503,127,152.929569,True,False,False,6.299768721806561,4.871163123504742
-21.39638,38,153.238133,False,True,False,2.145935520177588,3.168818381026025
39.137959,97,154.223639,True,False,False,5.984671543597997,5.073495349869379
28.466894,59,154.841276,True,False,False,4.102127848160457,2.693211092435147
-19.858045,36,155.174557,False,True,False,1.676200653973279,2.140978237246268
31.29617,86,157.906926,True,False,False,4.897733449781204,3.677153462213625
46.830796,110,158.791351,True,False,False,8.699050926228562,6.93812554298692
45.324694,117,159.72183,True,False,False,7.149490309596466,6.4715164374008705
32.81936,63,160.226926,True,False,False,4.641007268003742,3.40702300839145
27.537013,29,160.457016,True,False,False,2.076331972593009,2.0781575064857396
35.356553,37,160.747525,True,False,False,3.7726756249512663,3.5861253929071326
26.763748,69,161.303814,True,False,False,2.990768753222509,2.3635586453379425
28.994773,86,163.942865,True,False,False,4.672989396782201,3.107675665691199
28.858399,71,164.528362,True,False,False,5.397157472139402,2.864463812222431
28.764998,73,165.127031,True,False,False,4.304033275739484,2.9008889055005858
29.977641,34,165.387328,True,False,False,2.685917548894246,2.5310476880732757
30.545081,41,165.720094,True,False,False,3.397703570067055,2.7515831238887527
-19.982094,110,166.599413,False,True,False,4.339165042472882,4.203875098599469
-19.540676,5,166.639438,False,True,False,0.3327726926294862,1.641990522024646
26.900434,67,167.182419,True,False,False,3.904410810150429,2.962028208112463
32.630491,47,167.55777,True,False,False,4.265260066852285,3.260211512649943
28.65,55,167.987669,True,False,False,3.5167513437617774,2.617639663961285
-5.590635,48,170.428382,False,True,False,3.4585607866953216,4.844361395928817
31.406005,57,170.890198,True,False,False,4.286330853205597,3.1961656507126817
33.682879,72,171.480041,True,False,False,4.226774891295989,3.659866375171654
-13.66996,36,173.349922,False,True,False,2.355189520183055,3.077335531359504
26.946298,23,173.534537,True,False,False,2.0686409848702167,1.9182550378298289
-18.98379,17,173.671883,False,True,False,0.7922035864148591,4.8015432403511
27.516754,38,173.971144,True,False,False,2.7867884038469866,2.129227776416007
38.682437,166,175.301404,True,False,False,9.305795196575591,6.094654057641333
29.026072,71,177.79192,True,False,False,4.024170613629646,2.787372852972676
34.148534,54,178.230145,True,False,False,4.673307404858584,3.58103920683946
37.103538,88,178.97937,True,False,False,5.173440399988745,4.43181960068086
29.595255,87,179.678479,True,False,False,5.249359638973456,3.3180294828341723
33.987242,50,180.086492,True,False,False,4.277692313641538,3.543009764256565
46.304729,142,181.21505,True,False,False,11.72705877187103,7.16643059452454
39.152769,82,183.796418,True,False,False,6.961041962896394,4.892266939865319
29.233415,79,184.416681,True,False,False,4.9849196162878515,3.0693421624039257
30.454177,120,185.356375,True,False,False,7.831974532056692,3.9202107059473783
32.967852,37,185.654904,True,False,False,3.0485751031453616,3.0615283841847436
38.994324,71,186.20079,True,False,False,5.3422482268975635,4.704372862259785
26.730667,44,186.557395,True,False,False,2.3789916825047257,2.0739147941050544
31.400119,63,187.066049,True,False,False,4.65373216481293,3.235348000963261
29.962616,33,187.330279,True,False,False,3.4517389067644766,2.5497812924703656
35.596886,113,190.202399,True,False,False,7.792646075709773,4.888275086245086
28.446519,24,190.393795,True,False,False,2.389917876518098,2.1276404339394177
26.689873,34,190.671089,True,False,False,2.7797857796882766,2.0079122314053888
34.13702,67,191.208933,True,False,False,5.149263992432629,3.775270868844647
41.664072,80,191.862529,True,False,False,6.037355566829017,5.396058608632062
40.286933,61,192.342221,True,False,False,5.8709731862906755,4.941009234739938
38.507691,136,193.430488,True,False,False,10.829161331299401,6.432989843690913
27.53884,66,195.915008,True,False,False,4.223838348225033,2.475752115853562
-17.128748,25,196.104643,False,True,False,1.2445732451403624,5.105033872877106
29.730411,85,196.785143,True,False,False,5.013760883070609,3.365580159259358
23.959045,46,197.181392,True,False,False,3.2633755937333038,1.7007313758791716
43.930652,56,197.635756,True,False,False,6.053894446686988,5.370910933132911
32.423942,54,198.073698,True,False,False,3.5278283974862883,3.2527118019677785
24.10363,41,198.39842,True,False,False,3.0755846206679496,1.6058961333875348
29.865887,59,198.886544,True,False,False,4.122161705459798,2.9038177444708273
30.175527,39,199.199158,True,False,False,2.969033649420015,2.6499215571083066
37.631678,68,199.754219,True,False,False,5.615471028745703,4.392848528630037
31.368941,172,203.037248,True,False,False,8.502575206839003,5.1174319462913145
44.021195,96,205.329479,True,False,False,7.854464726825041,5.9411398920578575
35.707751,134,206.382354,True,False,False,7.05244379118178,4.901324454504734
32.870845,64,206.85654,True,False,False,5.326082827165194,3.4761492081997067
42.221546,106,209.605953,True,False,False,8.72620183275269,5.862726396719975
36.297664,76,210.210192,True,False,False,5.774213746031879,4.42864679283052
38.572713,92,210.946216,True,False,False,6.0321583861796775,4.930656266385819
-9.027893,51,211.355801,False,True,False,3.7230202136047037,4.480127713115687
43.720773,93,212.088359,True,False,False,6.281342351152567,5.783297295739186
32.300317,57,212.536183,True,False,False,3.388630173661757,3.163259604163859
27.769304,46,212.902613,True,False,False,2.569385219837115,2.3000223102791977
33.816804,41,213.233836,True,False,False,3.9670284592060705,3.407007470748609
32.545932,56,215.699006,True,False,False,5.211232443660042,3.2488965377283567
35.74934,84,216.385601,True,False,False,5.629875417646927,4.23273936124674
47.505631,131,217.419585,True,False,False,8.718935870952082,7.213199119280095
32.043019,42,217.747988,True,False,False,3.4206256871183807,2.9976493596939764
29.237037,29,217.978019,True,False,False,2.3813389085252767,2.262679855338863
42.833022,120,218.915061,True,False,False,7.922983968244986,5.984731127303215
37.425644,116,221.918205,True,False,False,7.860802930756342,5.273398061695472
41.482071,55,222.37688,True,False,False,5.342680866690847,4.967175912880354
26.736251,44,222.816194,True,False,False,2.508342750848831,2.054965177714589
38.172705,95,223.693076,True,False,False,8.07210223445303,5.1451593363174615
-12.267027,93,224.507714,False,True,False,4.417512761890189,5.107789743339936
26.295119,36,224.85854,True,False,False,2.1249953086361546,1.8567973067541212
22.244979,74,225.86809,True,False,False,2.9159428684942026,1.7242352921222457
27.176279,67,226.512966,True,False,False,3.9279480566602816,2.5191600093633433
38.304623,152,229.818287,True,False,False,8.462408626989301,6.0642635662322055
28.395032,43,230.17417,True,False,False,2.530457909291834,2.4745023388023744
40.86095,90,230.903014,True,False,False,5.566041042190336,5.177578930883351
36.973224,41,231.235517,True,False,False,4.381239672110313,3.879615953916781
39.041926,75,231.854967,True,False,False,4.8829452236571855,4.535111831384431
31.650169,70,232.434849,True,False,False,4.273341045307242,3.379976252609257
37.254038,74,235.021438,True,False,False,5.024955524929388,4.265733908637944
36.294132,76,237.435898,True,False,False,5.035672217539911,4.365283945217559
-17.777704,31,237.678568,False,True,False,1.6536960316442086,5.036128496325555
33.019807,96,238.44254,True,False,False,5.5814372109905115,3.8369674153476723
44.583817,95,239.222057,True,False,False,6.70209349413007,5.824763448470313
24.434869,44,239.577783,True,False,False,3.306372935780483,1.9057948317995441
-19.757909,15,239.696177,False,True,False,0.5488547329167427,2.325660073613922
41.462344,90,240.401348,True,False,False,6.437597335235038,5.2999858998042
44.903614,92,243.085001,True,False,False,7.640727018135126,6.106436296653255
-18.22776,24,243.27755,False,True,False,0.9471917547582264,5.589675548035293
34.058265,55,243.714664,True,False,False,4.421157348521915,3.5104904775132275
33.660143,53,244.134256,True,False,False,4.818624012556716,3.7063185748477556
31.056165,85,244.812986,True,False,False,4.130071170782364,3.445240352399109
-9.416113,25,245.010173,False,True,False,2.5381810481041636,3.381807865882059
42.728335,67,245.544894,True,False,False,6.731351354482402,5.349449824035827
39.061029,63,246.051715,True,False,False,4.663344899388099,4.492406550813292
